category,no,title,year,url,spec,value
Bluebird,261,Datsun Bluebird 2-door Sedan 1300DX (1966 : P411),1966,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300dx.html,tread,"1,206/1,198mm"
Bluebird,261,Datsun Bluebird 2-door Sedan 1300DX (1966 : P411),1966,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300dx.html,curb_weight,910kg
Bluebird,261,Datsun Bluebird 2-door Sedan 1300DX (1966 : P411),1966,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300dx.html,engine,"J (4-cyl. in line, OHV) 1,299cc"
Bluebird,261,Datsun Bluebird 2-door Sedan 1300DX (1966 : P411),1966,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300dx.html,engine_max_power,"46kW(62ps)/5,000rpm"
Bluebird,261,Datsun Bluebird 2-door Sedan 1300DX (1966 : P411),1966,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300dx.html,engine_max_torque,"98N·m(10.0kgm)/2,800rpm"
Bluebird,261,Datsun Bluebird 2-door Sedan 1300DX (1966 : P411),1966,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300dx.html,suspension_front_rear,Double wishbone / Parallel leaf
Bluebird,261,Datsun Bluebird 2-door Sedan 1300DX (1966 : P411),1966,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300dx.html,brakes_front_rear,Drum / Drum
Bluebird,261,Datsun Bluebird 2-door Sedan 1300DX (1966 : P411),1966,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300dx.html,tires,5.60-13-4PR
Bluebird,048,Datsun Bluebird 1300 (1967 : PL411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300.html,overall_length_width_height,"3,995/1,490/1,440mm"
Bluebird,048,Datsun Bluebird 1300 (1967 : PL411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300.html,wheelbase,"2,380mm"
Bluebird,048,Datsun Bluebird 1300 (1967 : PL411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300.html,tread_front_rear,"1,206/1,198mm"
Bluebird,048,Datsun Bluebird 1300 (1967 : PL411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300.html,engine,"J (4-cyl. in line, OHV), 1,299cc"
Bluebird,048,Datsun Bluebird 1300 (1967 : PL411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300.html,enginemax_power,"46kW (62PS)/5,000rpm"
Bluebird,048,Datsun Bluebird 1300 (1967 : PL411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300.html,enginemax_torque,"98Nm (10kgm)/2,800rpmc"
Bluebird,048,Datsun Bluebird 1300 (1967 : PL411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300.html,transmission,"3-speed, column shift"
Bluebird,048,Datsun Bluebird 1300 (1967 : PL411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300.html,suspension_front,Double wishbone
Bluebird,048,Datsun Bluebird 1300 (1967 : PL411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300.html,suspension_rear,Semi-elliptic leaf rigid
Bluebird,048,Datsun Bluebird 1300 (1967 : PL411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300.html,tires,5.60-13-4PR
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,overall_length_width_height,"4,145/1,560/1,435mm"
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,wheelbase,"2,420mm"
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,tread_front_rear,"1,275/1,260mm"
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,curb_weight,940kg
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,engine,"L13 (4-cyl. in line, OHC), 1,296cc"
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,engine_max_power,"53kW (72PS)/6,000rpm"
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,engine_max_torque,"103Nm (10.5kgm)/3,600rpm"
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,transmission,"3-speed, column shift"
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,suspension_front_rear,"Strut, leaf rigid"
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,tires,5.60-13-4PR
Bluebird,218,Datsun Bluebird Estate Wagon (1967 : W510),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_estate_wagon.html,top_speed,145km/h
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,overall_length_width_height,"3,995/1,490/1,430mm"
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,wheelbase,"2,380mm"
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,tread_front_rear,"1,240/1,130mm"
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,curb_weight,960kg
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,engine,"J (4-cyl. in line, OHV), 1,299cc"
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,engine_max_power,"46kW (62PS)/5,000rpm"
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,engine_max_torque,"98Nm (10kgm)/2,800rpm"
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,transmission,"3-speed, column shift"
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,suspension_front_rear,"Coil, semi-elliptic leaf"
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,tires,5.60-13-4PR
Bluebird,219,Datsun Bluebird 1300 Estate Wagon (1967 : WP411),1967,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1300_Wagon.html,top_speed,140km/h
Bluebird,054,Datsun Bluebird 1600 Deluxe (1969 : P510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600_deluxe.html,overall_length_width_height,"4,120/1,560/1,410mm"
Bluebird,054,Datsun Bluebird 1600 Deluxe (1969 : P510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600_deluxe.html,wheelbase,"2,420mm"
Bluebird,054,Datsun Bluebird 1600 Deluxe (1969 : P510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600_deluxe.html,tread_front_rear,"1,270/1,280mm"
Bluebird,054,Datsun Bluebird 1600 Deluxe (1969 : P510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600_deluxe.html,curb_weight,930kg
Bluebird,054,Datsun Bluebird 1600 Deluxe (1969 : P510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600_deluxe.html,engine,"L16 (4-cyl. in line OHC), 1,595cc"
Bluebird,054,Datsun Bluebird 1600 Deluxe (1969 : P510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600_deluxe.html,engine_max_power,"68kW(92ps)/6,000rpm"
Bluebird,054,Datsun Bluebird 1600 Deluxe (1969 : P510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600_deluxe.html,engine_max_torque,"129Nm(13.2kgfm)/3,600rpm"
Bluebird,054,Datsun Bluebird 1600 Deluxe (1969 : P510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600_deluxe.html,suspension_front_rear,Strut / Semi-trailing arm (independent)
Bluebird,054,Datsun Bluebird 1600 Deluxe (1969 : P510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600_deluxe.html,brakes_front_rear,Drum / Drum
Bluebird,054,Datsun Bluebird 1600 Deluxe (1969 : P510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600_deluxe.html,tires,5.60-13-4PR
Bluebird,242,Datsun Bluebird 1600SSS Coupe (1969 : KP510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss_coupe.html,overall_length_width_height,"4,120/1,560/1,395mm"
Bluebird,242,Datsun Bluebird 1600SSS Coupe (1969 : KP510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss_coupe.html,wheelbase,"2,420mm"
Bluebird,242,Datsun Bluebird 1600SSS Coupe (1969 : KP510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss_coupe.html,tread_front_rear,"1,270/1,280mm"
Bluebird,242,Datsun Bluebird 1600SSS Coupe (1969 : KP510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss_coupe.html,curb_weight,935kg
Bluebird,242,Datsun Bluebird 1600SSS Coupe (1969 : KP510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss_coupe.html,engine,"L16 (4-cyl. in line OHC with SU Twin-carb.) 1,595cc"
Bluebird,242,Datsun Bluebird 1600SSS Coupe (1969 : KP510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss_coupe.html,engine_max_power,"74kW(100PS)/6,000rpm"
Bluebird,242,Datsun Bluebird 1600SSS Coupe (1969 : KP510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss_coupe.html,engine_max_torque,"132Nm(13.5kgm)/4,000rpm"
Bluebird,242,Datsun Bluebird 1600SSS Coupe (1969 : KP510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss_coupe.html,suspension_front_rear,Strut / Semi-trailing arm (independent)
Bluebird,242,Datsun Bluebird 1600SSS Coupe (1969 : KP510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss_coupe.html,brakes_front_rear,Disc / Drum
Bluebird,242,Datsun Bluebird 1600SSS Coupe (1969 : KP510),1969,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss_coupe.html,tires,5.60-13-4PR
Bluebird,051,Datsun Bluebird 1600SSS (1970 : P510),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss.html,overall_length_width_height,"4,070/1,660/1,405mm"
Bluebird,051,Datsun Bluebird 1600SSS (1970 : P510),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss.html,wheelbase,"2,420mm"
Bluebird,051,Datsun Bluebird 1600SSS (1970 : P510),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss.html,tread_front_rear,"1,330/1,330mm"
Bluebird,051,Datsun Bluebird 1600SSS (1970 : P510),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss.html,curb_weight,965kg
Bluebird,051,Datsun Bluebird 1600SSS (1970 : P510),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss.html,engine,"L16 (4-cyl. in line OHC with SOLEX 44PHH x 2), 1,595cc"
Bluebird,051,Datsun Bluebird 1600SSS (1970 : P510),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss.html,engine_max_power,"96kW (130ps)/6,800rpm"
Bluebird,051,Datsun Bluebird 1600SSS (1970 : P510),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss.html,engine_max_torque,"157Nm(16.0kgfm)/4,800rpm"
Bluebird,051,Datsun Bluebird 1600SSS (1970 : P510),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss.html,suspension_front_rear,Strut / Semi-trailing arm (independent)
Bluebird,051,Datsun Bluebird 1600SSS (1970 : P510),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss.html,brakes_front_rear,Disc / Drum
Bluebird,051,Datsun Bluebird 1600SSS (1970 : P510),1970,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1600sss.html,tires,185-70-13 DUNLOP SP44
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,overall_length_width_height,"4,215/1,600/1,400mm"
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,wheelbase,"2,500mm"
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,tread_front_rear,"1,340/1,350mm"
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,curb_weight,"1,100kg"
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,engine,"L18 (4-cyl. in line, OHC), 1,889cc"
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,engine_max_power,"132kW (180PS)/6,800rpm"
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,engine_max_torque,"196Nm (20.0kgm)/5,200rpm"
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,fuel_injection,ECGI
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,brakes_front_rear,"Disc, LT drum"
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,suspension_front,McPherson strut
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,suspension_rear,Semi trailing-arm
Bluebird,070,Datsun Bluebird U 1800SSS (1973 : P610),1973,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_u_1800sss.html,tires_dunlop_pw81,195/70SR14
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,overall_length_width_height,"4,215/1,600/1,405mm"
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,wheelbase,"2,500mm"
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,tread_front_rear,"1,290/1,300mm"
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,curb_weight,985kg
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,engine,"L16 (4-cyl. in line, OHC), 1,595cc"
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,engine_max_power,"94kW (100PS)/6,000rpm"
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,engine_max_torque,"132Nm (13.5kgm)/4,000rpm"
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,suspension_front,Strut
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,suspension_rear,Semi trailing-arm
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,brakes_front_rear,Disc/drum
Bluebird,072,Datsun Bluebird U 1600GL (1975 : 610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_1600gl.html,tires,5.60-13-14
Bluebird,285,Bluebird U 2000GTX (1975: G610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_2000gtx.html,overall_length_width_height,"4,420/1,615/1,400mm"
Bluebird,285,Bluebird U 2000GTX (1975: G610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_2000gtx.html,wheelbase,"2,650mm"
Bluebird,285,Bluebird U 2000GTX (1975: G610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_2000gtx.html,tread_front_rear,"1,365/1,320mm"
Bluebird,285,Bluebird U 2000GTX (1975: G610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_2000gtx.html,curb_weight,"1,145kg"
Bluebird,285,Bluebird U 2000GTX (1975: G610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_2000gtx.html,engine,"L20 (6-cyl. In line, OHC) 1,998cc"
Bluebird,285,Bluebird U 2000GTX (1975: G610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_2000gtx.html,engine_max_power,"92kW(125ps)/6,000rpm"
Bluebird,285,Bluebird U 2000GTX (1975: G610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_2000gtx.html,engine_max_torque,"167N·m(17.0kgm)/4,400rpm"
Bluebird,285,Bluebird U 2000GTX (1975: G610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_2000gtx.html,suspension_front_rear,Strut / Semi-trailing arm (independent)
Bluebird,285,Bluebird U 2000GTX (1975: G610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_2000gtx.html,brakes_front_rear,Disc / Drum
Bluebird,285,Bluebird U 2000GTX (1975: G610),1975,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/bluebird_u_2000gtx.html,tires,6.45S14- 4PR
Bluebird,398,Datsun Bluebird 1800SSS-ES (1976: P810),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_es.html,overall_length_width_height,"4,135/1,600/1,300mm"
Bluebird,398,Datsun Bluebird 1800SSS-ES (1976: P810),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_es.html,wheelbase,"2,340mm"
Bluebird,398,Datsun Bluebird 1800SSS-ES (1976: P810),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_es.html,tread_front_rear,"1,280/1,265mm"
Bluebird,398,Datsun Bluebird 1800SSS-ES (1976: P810),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_es.html,curb_weight,990kg
Bluebird,398,Datsun Bluebird 1800SSS-ES (1976: P810),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_es.html,engine,"L18E (4-cyl. In line, OHC) 1,770cc"
Bluebird,398,Datsun Bluebird 1800SSS-ES (1976: P810),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_es.html,engine_max_power,"85kW(115ps)/6,200rpm"
Bluebird,398,Datsun Bluebird 1800SSS-ES (1976: P810),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_es.html,engine_max_torque,"152N·m(15.5kgm)/3,600rpm"
Bluebird,398,Datsun Bluebird 1800SSS-ES (1976: P810),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_es.html,suspension_front_rear,Strut / Semi-trailing arm (independent)
Bluebird,398,Datsun Bluebird 1800SSS-ES (1976: P810),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_es.html,brakes_front_rear,Disc / Disc
Bluebird,398,Datsun Bluebird 1800SSS-ES (1976: P810),1976,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_es.html,tires,185/70HR14
Bluebird,077,Datsun Bluebird 1800SSS (1977 : P810),1977,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_1977.html,overall_length_width_height,"4,260/1,630/1,390mm"
Bluebird,077,Datsun Bluebird 1800SSS (1977 : P810),1977,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_1977.html,wheelbase,"2,500mm"
Bluebird,077,Datsun Bluebird 1800SSS (1977 : P810),1977,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_1977.html,tread_front_rear,"1,350/1,345mm"
Bluebird,077,Datsun Bluebird 1800SSS (1977 : P810),1977,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_1977.html,curb_weight,"1,060kg"
Bluebird,077,Datsun Bluebird 1800SSS (1977 : P810),1977,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_bluebird_1800sss_1977.html,engine,"L18E (4-cyl. in line, OHC), 1,770cc"
